SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	pct_tsg	dboost	boost	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
	Geography	3	3609	61892.56715	41942.85714	87681.13679	0.307136733	0.307616812	0.944157668	0.002852497	0.037721111			0.002908108	0.038605987	0.779991666	0.854405418	Social sciences
	International Relations	3	3027	72207.995	46419.42536	113469.7064	0.52956616	0.514299665	0.946417449	0.002615362	0.034585259			0.002631103	0.034928657	0.803202481	0.881228167	Social sciences
	Political Science and Government	3	28984	74000	47185.71429	117595.8776	0.503068788	0.491098923	0.949393057	0.024312871	0.32151073			0.023859637	0.316743649	0.824008164	0.883122809	Social sciences
	Sociology	3	17835	52229.60152	36700	77000	0.34510109	0.347558597	0.94834146	0.014790381	0.195586368			0.015246936	0.202407522	0.75307613	0.804618725	Social sciences
	Miscellaneous Social Sciences	3	671	66018.73829	46419.42536	103000	0.501515008	0.486989939	0.952852261	0.000525341	0.006947048			0.000518675	0.006885565	0.810734896	0.879509516	Social sciences
Bachelors		4	741238	57000	38579.70019	85656.54649	0	0	0.949700968	1	1			1	1	0.770457284	0.81725119	
Graduate degree		4	443658	75000	51061.3679	113469.7064	1	1	0.965706924	1	1	18000	0.315789474	1	1	0.859262579	0.912803304	
Bachelors		6	14427	52428.57143	36560.72106	78642.85714	0	0	0.965603812	0.016215707	1			0.015413369	1	0.770012015	0.796805943	Agriculture and natural resources
Bachelors		6	70750	80000	55000	108002.8571	0	0	0.952227609	0.094404165	1			0.086808771	1	0.871776631	0.908911291	Architecture and engineering
Bachelors		6	27550	45000	30946.28357	67898.48197	0	0	0.930405053	0.039082939	1			0.043260824	1	0.644058262	0.702656766	Arts
Bachelors		6	23854	52428.57143	36560.72106	78642.85714	0	0	0.951280621	0.031416299	1			0.032389173	1	0.726247846	0.789604656	Biology and life sciences
Bachelors		6	204704	61892.56715	41777.48282	94013.28273	0	0	0.949434851	0.279619955	1			0.265002247	1	0.812783126	0.846773055	Business
Bachelors		6	36210	52229.60152	36103.9975	80000	0	0	0.938823992	0.049991017	1			0.050932579	1	0.743969064	0.790092223	Communications and journalism
Bachelors		6	44231	73239.53779	49514.05372	103154.2786	0	0	0.949664188	0.061126471	1			0.057366659	1	0.849840413	0.890946564	"Computers, statistics, and mathematics"
Bachelors		6	64240	42828.27325	32486.81214	56407.96964	0	0	0.961309703	0.081766239	1			0.093145772	1	0.698574948	0.738290522	Education
Bachelors		6	56042	61892.56715	45000	82523.42286	0	0	0.973560537	0.075112897	1			0.076964424	1	0.820245665	0.879477024	Health
Bachelors		6	57330	49000	32500	73400	0	0	0.938014123	0.077082689	1			0.082701199	1	0.6803207	0.740987309	Humanities and liberal arts
Bachelors		6	18981	49178	33525.14054	73121.44213	0	0	0.95485691	0.025418137	1			0.026452939	1	0.713548371	0.755004003	"Industrial arts, consumer <br> services, and recreation"
Bachelors		6	20475	52428.57143	36700	75497.14286	0	0	0.94980592	0.028506589	1			0.026798274	1	0.792884506	0.805136264	Law and public policy
Bachelors		6	18107	61865.71429	40230.16865	91924.09867	0	0	0.951986921	0.025580978	1			0.025024951	1	0.783963161	0.828715949	Physical sciences
Bachelors		6	34181	44000	31457.14286	64987.1955	0	0	0.938100954	0.046650521	1			0.049451319	1	0.676542986	0.716307429	Psychology and social work
Bachelors		6	50156	56734.85322	37605.31309	89128.57143	0	0	0.94252549	0.068025398	1			0.0682875	1	0.759017671	0.811783861	Social sciences
Graduate degree		6	5616	71032.25807	48573.52941	103154.2786	1	1	0.976064821	0.011481214	1	18603.68664	0.35483871	0.010990972	1	0.850993022	0.895549306	Agriculture and natural resources
Graduate degree		6	46654	100280.8349	71302.85714	135796.964	1	1	0.964071209	0.106435317	1	20280.83492	0.253510436	0.098153491	1	0.904659939	0.942614103	Architecture and engineering
Graduate degree		6	9479	56734.85322	40000	81788.57143	1	1	0.945025354	0.021188556	1	11734.85322	0.260774516	0.024842829	1	0.721068767	0.826036923	Arts
Graduate degree		6	39230	88000	52428.57143	154000	1	1	0.978039367	0.087334471	1	35571.42857	0.678474114	0.08497098	1	0.881101807	0.923764153	Biology and life sciences
Graduate degree		6	61591	83567.36243	54525.71429	125351.0436	1	1	0.956186508	0.145033465	1	21674.79528	0.350200295	0.135982668	1	0.882389077	0.923219083	Business
Graduate degree		6	10504	64987.1955	45000	94901.93629	1	1	0.955000998	0.023886952	1	12757.59399	0.244259838	0.024593737	1	0.8155258	0.885120151	Communications and journalism
Graduate degree		6	22591	91000	62914.28571	124816.6771	1	1	0.962663818	0.053535275	1	17760.46221	0.242498284	0.051636862	1	0.893250534	0.943371822	"Computers, statistics, and mathematics"
Graduate degree		6	60429	57671.42857	45697.34541	74271.08058	1	1	0.97766812	0.130712978	1	14843.15533	0.346573752	0.144252795	1	0.862417931	0.910539973	Education
Graduate degree		6	31365	80000	55363.37761	110100	1	1	0.979399935	0.071395626	1	18107.43285	0.292562317	0.071188904	1	0.883428563	0.935451495	Health
Graduate degree		6	48311	66060	45962.04934	103154.2786	1	1	0.959073916	0.105093267	1	17060	0.348163265	0.110556183	1	0.80394069	0.876881663	Humanities and liberal arts
Graduate degree		6	6825	62675.52182	45000	88080	1	1	0.966290766	0.015083129	1	13497.52182	0.274462602	0.015709221	1	0.826399337	0.888914791	"Industrial arts, consumer <br> services, and recreation"
Graduate degree		6	6646	70144.90943	47185.71429	103154.2786	1	1	0.961434608	0.016087466	1	17716.338	0.337913804	0.015177076	1	0.862739882	0.897785486	Law and public policy
Graduate degree		6	21747	94013.28273	58497.1537	140000	1	1	0.972704573	0.049159665	1	32147.56845	0.519634645	0.046806576	1	0.884590146	0.925467148	Physical sciences
Graduate degree		6	32562	60000	42293.25422	85656.54649	1	1	0.964219446	0.074492981	1	16000	0.363636364	0.077249554	1	0.818887402	0.877056499	Psychology and social work
Graduate degree		6	40108	83567.36243	53274.19355	133168.5714	1	1	0.956842984	0.08907964	1	26832.50921	0.472945777	0.087888153	1	0.856143035	0.91860418	Social sciences
Bachelors	General Agriculture	7	2303	50751.90506	34602.85714	78344.40228	0	0	0.966894385	0.002763288	0.170408103			0.002634227	0.170905341	0.75124948	0.765090465	Agriculture and natural resources
Bachelors	Agricultural Economics	7	901	62675.52182	41000	95933.47908	0	0	0.974253579	0.000939102	0.057913082			0.000844245	0.054773571	0.834506396	0.816254661	Agriculture and natural resources
Bachelors	Animal Sciences	7	2408	47006.64137	31337.76091	73121.44213	0	0	0.96463282	0.00263711	0.162626907			0.002544372	0.165075655	0.705427459	0.722223315	Agriculture and natural resources
Bachelors	Food Science	7	472	64987.1955	40000	95000	0	0	0.951105976	0.00059875	0.036924088			0.000608483	0.039477601	0.737776193	0.821950744	Agriculture and natural resources
Bachelors	Plant Science and Agronomy	7	1884	51904.28571	35516.12903	75000	0	0	0.974815599	0.002144319	0.132237136			0.002022417	0.131211851	0.761735896	0.788591923	Agriculture and natural resources
Bachelors	Soil Science	7	148	67108.57143	45088.57143	93322.85714	0	0	0.947822869	0.000163529	0.010084602			0.000153141	0.009935609	0.813617653	0.893964628	Agriculture and natural resources
Bachelors	Miscellaneous Agriculture	7	2694	52608.68207	37857.62024	79000	0	0	0.975976199	0.002882125	0.177736615			0.002633431	0.170853715	0.797723179	0.812278381	Agriculture and natural resources
Bachelors	Forestry	7	1566	60000	44564.28571	82523.42286	0	0	0.96482689	0.001745048	0.107614679			0.001616575	0.104881382	0.852951141	0.873120629	Agriculture and natural resources
Bachelors	Natural Resources Management	7	2051	52608.68207	38000	75497.14286	0	0	0.946298818	0.002342437	0.144454788			0.002356477	0.152885276	0.762341632	0.828807131	Agriculture and natural resources
Bachelors	Architecture	7	5598	63720.11385	42781.71429	91924.09867	0	0	0.919350393	0.007368815	0.078056038			0.007490505	0.086287424	0.778998749	0.85854056	Architecture and engineering
Bachelors	General Engineering	7	8955	78000	52229.60152	104857.1429	0	0	0.955932337	0.014922455	0.158069874			0.013570415	0.156325385	0.860073395	0.887986755	Architecture and engineering
Bachelors	Aerospace Engineering	7	1393	85618.05122	61892.56715	113860.5313	0	0	0.960795757	0.001804369	0.019113238			0.00166187	0.019144032	0.90854652	0.949894701	Architecture and engineering
Bachelors	Architectural Engineering	7	370	77365.70893	54000	104459.203	0	0	0.935676224	0.00048051	0.005089921			0.000456675	0.005260698	0.842863932	0.891956815	Architecture and engineering
Bachelors	Biomedical Engineering	7	983	67898.48197	42293.25422	95000	0	0	0.945669135	0.001213504	0.012854352			0.001181964	0.013615721	0.771637159	0.847864655	Architecture and engineering
Bachelors	Chemical Engineering	7	3898	91000	64000	125351.0436	0	0	0.961885915	0.004894002	0.051840951			0.004476903	0.051572007	0.878053904	0.912790343	Architecture and engineering
Bachelors	Civil Engineering	7	7965	80000	57766.396	104857.1429	0	0	0.953337368	0.00984167	0.10425038			0.008948814	0.103086516	0.884831555	0.922744739	Architecture and engineering
Bachelors	Electrical Engineering	7	14895	90000	62914.28571	118000	0	0	0.952659821	0.019525336	0.206827061			0.017748289	0.204452719	0.898559897	0.933902929	Architecture and engineering
Bachelors	"Engineering Mechanics, Physics, and Science"	7	393	76255.21822	50000	108637.5712	0	0	0.950950066	0.00050296	0.005327726			0.000460292	0.005302364	0.86470892	0.881307857	Architecture and engineering
Bachelors	Environmental Engineering	7	332	73239.53779	57452.56167	98191.65085	0	0	0.963208325	0.000387248	0.004102023			0.00036682	0.004225606	0.844292315	0.921966576	Architecture and engineering
Bachelors	Geological and Geophysical Engineering	7	125	87000	60817.14286	115000	0	0	1	0.000149393	0.001582478			0.000140627	0.001619958	0.869635509	0.944265995	Architecture and engineering
Bachelors	Industrial and Manufacturing Engineering	7	3008	78397.25172	53640.22486	104857.1429	0	0	0.953425917	0.003834338	0.040616198			0.003550201	0.040896806	0.860805957	0.899143917	Architecture and engineering
Bachelors	Mechanical Engineering	7	12461	83567.36243	61892.56715	110726.7552	0	0	0.963197518	0.016084666	0.17038089			0.01445425	0.16650679	0.906897368	0.935234773	Architecture and engineering
Bachelors	Metallurgical Engineering	7	225	92000	64764.70588	123261.8596	0	0	0.970642821	0.00025229	0.002672449			0.000235246	0.00270993	0.876427693	0.919241248	Architecture and engineering
Bachelors	Mining and Mineral Engineering	7	253	90177.14286	53274.19355	126000	0	0	0.960831273	0.00029243	0.00309764			0.000262197	0.003020399	0.821890273	0.866507007	Architecture and engineering
Bachelors	Petroleum Engineering	7	407	128942.8482	85000	210000	0	0	0.9642592	0.000518873	0.005496291			0.00046951	0.005408551	0.915479938	0.955633873	Architecture and engineering
Bachelors	Miscellaneous Engineering	7	1336	73400	50331.42857	100059.6502	0	0	0.954012964	0.001689877	0.017900449			0.001581357	0.018216555	0.851760846	0.887059763	Architecture and engineering
Bachelors	Engineering Technologies	7	869	62914.28571	41942.85714	94371.42857	0	0	0.952583385	0.00117068	0.012400724			0.001076876	0.012405157	0.864067328	0.861332063	Architecture and engineering
